source_idx,target_idx,ratio
19,16,0.0026824476593051306
19,17,0.000258175800699313
19,19,0.7052929475492152
19,25,0.00011396360550185001
19,28,0.2830743059848739
19,31,0.00023087031702813808
19,39,0.0002027473039057303
19,40,0.00013390042371924684
19,42,0.0013960296415141257
19,44,0.001264936068910778
19,45,0.0021756175509151953
19,46,0.00023179685040620185
19,49,0.00012540901781910897
19,50,0.0018891470559087161
20,1,0.012774204256116518
20,9,0.00014108506736012328
20,13,0.00009252604679472357
20,20,0.9481133018900304
20,25,0.000048189549756749925
20,26,0.00010207950627552503
20,28,0.000022484937783543776
20,31,0.009583215076283794
20,34,0.00004974660530748828
20,37,0.00003280372965369121
20,39,0.00031170140864018257
20,48,0.028728661925997278
21,6,0.00367432239805939
21,10,0.00008068546256033608
21,11,0.00040453103239367153
21,14,0.0005421755466723139
21,21,0.9672496034086279
21,23,0.00005203859856949396
21,29,0.00006677859570124716
21,41,0.027929864957415645
22,8,0.0006640888391632749
22,17,0.0001869044212094144
22,22,0.930396888460757
22,25,0.033256126869593595
22,28,0.00013219647889788682
22,31,0.0012444187256392897
22,43,0.0019271174694689987
22,44,0.00036587015047456924
22,50,0.031826388584796084
23,2,0.0011400899968669388
23,3,0.000052636028103251526
23,4,0.0007259470879843387
23,6,0.00027889357648914787
23,11,0.0006214259997533684
23,12,0.00005092928270431341
23,13,0.002011063792720113
23,14,0.012518614533356247
23,16,0.000028673322702160364
23,18,0.010640084072184742
23,23,0.969811966926378
23,28,0.0005790304440437456
23,29,0.0005215813939154885
23,30,0.00010458935804692781
23,31,0.000029287751045778086
23,41,0.0007549276248583079
23,45,0.00006574383276709626
23,50,0.00006451497607986082
24,9,0.00029396747373270797
24,13,0.00010495061787040023
24,15,0.00038044231812410403
24,24,0.9745038526364319
24,26,0.00017438897797273053
24,27,0.001542765270720251
24,28,0.0002793395958431308
24,32,0.005425463753957356
24,33,0.0034141349501278077
24,34,0.004730267982605444
24,39,0.00015037634709978
24,42,0.0001084754077233104
24,47,0.0032761438333736904
24,49,0.00561543083441751
25,8,0.029464899879980317
25,17,0.0029348994667249186
25,22,0.020446808020874264
25,25,0.933137302618502
25,28,0.000041743898178013853
25,35,0.0001634509610744111
25,43,0.01053246669915386
25,46,0.0003381347699331408
25,50,0.0029402936855790524
26,1,0.033908824395712515
26,9,0.006992148859804088
26,20,0.0030741447046715832
26,22,0.00036164810057015323
26,26,0.8882672967200431
26,28,0.00045847828625377986
26,30,0.00008900642567293728
26,31,0.05961280919712758
26,39,0.00036554510650703653
26,42,0.0013358817359088206
26,43,0.0001402922137277982
26,46,0.00042254253685106987
26,48,0.0022224971919642795
26,50,0.002748884525185366
27,15,0.031150797707563686
27,24,0.0022005140009495514
27,27,0.934178177503993
27,32,0.014408183071923389
27,33,0.01422422529663344
27,36,0.0036566220649423714
27,39,0.0000982833701951128
27,50,0.00008319698379947473
28,1,0.000028437231508479354
28,2,0.00006783527384743131
28,3,0.00003126407796407003
28,4,0.000025718878093828193
28,5,0.0005341408752184484
28,6,0.00007824357382126748
28,7,0.000010427386712519985
28,8,0.00011461687036143353
28,9,0.00006587215254554242
28,10,0.00004641392565304054
28,11,0.000012205467105695356
28,12,4.0745164263950915e-6
28,13,0.00025868578399020845
28,14,0.000027009744367969636
28,15,0.000041421236639435114
28,16,0.0003111329272846799
28,17,6.756705494066418e-6
28,18,0.00002740654761955397
28,19,0.006531628041376728
28,20,7.350403523652093e-6
28,21,2.6219151560382615e-6
28,22,7.4860198248264855e-6
28,23,0.00003220435098554582
28,24,0.000012289850581981646
28,25,0.000014556149659384833
28,26,0.00003435010223968289
28,28,0.9803985160834591
28,29,0.000018654775650433152
28,30,0.00007528060878190547
28,31,0.000025466732230163208
28,32,0.000030088736687225295
28,33,3.2648368801242725e-6
28,34,0.000022843812508931062
28,37,0.00003877521191874363
28,39,3.845475562189451e-6
28,40,0.0005905742336587725
28,41,0.00003627284002077761
28,42,0.00003429585571921313
28,43,3.809311215209613e-6
28,45,0.009957340713106057
28,46,0.00013102001358629423
28,47,0.00012351631341405537
28,48,7.193691353406127e-6
28,49,0.00006422185284502914
28,50,0.0001008688934005287
29,3,0.000015002779162780184
29,4,0.00004228249240802816
29,11,0.007107751186364749
29,13,0.00003575917516434767
29,14,0.002588294940220704
29,18,0.0031766075775972362
